Date,Sales_USD
2020-01-26,72622.54999999700
2020-01-27,65635.58000001310
2020-01-28,86641.62999999520
2020-01-29,77287.29999999700
2020-01-30,51641.760000005400
2020-01-31,81435.70999999340
2020-02-01,70572.79000000660
2020-02-02,77405.6400000006
2020-02-03,91258.00999999050
2020-02-04,84912.77000001070
2020-02-05,133848.23999999500
2020-02-06,114546.1400000010
2020-02-07,225405.48999999500
2020-02-08,88541.57000000780
2020-02-09,192514.40999999600
2020-02-10,146975.04000000700
2020-02-11,477669.1999999880
2020-02-12,219324.0
2020-02-13,159537.32000000800
2020-02-14,114875.76999999600
2020-02-15,112621.34000000400
2020-02-16,140692.45999999300
2020-02-17,177276.49000001000
2020-02-18,198218.78999999200
2020-02-19,120477.98000000400
2020-02-20,113425.84000000400
2020-02-21,186592.1700000020
2020-02-22,120022.92999999200
2020-02-23,110930.54999999700
2020-02-24,147113.68999999800
2020-02-25,119859.53000000100
2020-02-26,101766.42000000200
2020-02-27,99728.70000000300
2020-02-28,117371.59000000400
2020-02-29,71492.73000000420
2020-03-01,124750.75
2020-03-02,146542.78999999200
2020-03-03,128370.53000000100
2020-03-04,89653.79999999700
2020-03-05,69381.35000000890
2020-03-06,77386.42000000180
2020-03-07,70217.50999999050
2020-03-08,84274.82000000780
2020-03-09,64017.81999999290
2020-03-10,67059.93999999760
2020-03-11,85037.62000000480
2020-03-12,44331.87000000480
2020-03-13,48801.32999999820
2020-03-14,36428.659999996400
2020-03-15,42393.32999999820
2020-03-16,38303.239999994600
2020-03-17,38115.97000001370
2020-03-18,64833.159999996400
2020-03-19,91528.26999999580
2020-03-20,51482.909999996400
2020-03-21,53436.710000008300
2020-03-22,70210.15999999640
2020-03-23,56259.40000000600
2020-03-24,45043.21999999880
2020-03-25,68312.90999999640
2020-03-26,70257.78000000120
2020-03-27,51290.560000002400
2020-03-28,72831.82999999820
2020-03-29,51681.42000000180
2020-03-30,67614.45999999340
2020-03-31,480104.1099999990
2020-04-01,85311.31000000240
2020-04-02,54910.67000000180
2020-04-03,59288.489999994600
2020-04-04,76748.09000000360
2020-04-05,55403.510000005400
2020-04-06,42666.47999998930
2020-04-07,48821.03000000120
2020-04-08,97635.3900000006
2020-04-09,54605.49000000950
2020-04-10,150739.5799999980
2020-04-11,52138.78000000120
2020-04-12,46865.859999999400
2020-04-13,46029.28000000120
2020-04-14,62539.31999999290
2020-04-15,53825.23000000420
2020-04-16,86543.21999999880
2020-04-17,60902.909999996400
2020-04-18,122811.18999999800
2020-04-19,63599.660000011300
2020-04-20,52461.51999999580
2020-04-21,120509.37999999500
2020-04-22,94369.62000000480
2020-04-23,135162.50999999000
2020-04-24,74386.58000001310
2020-04-25,109090.90999999600
2020-04-26,105579.18999999800
2020-04-27,79663.96999999880
2020-04-28,58495.409999996400
2020-04-29,66822.90000000600
2020-04-30,99677.45999999340
2020-05-01,106574.0
2020-05-02,131827.88000001000
2020-05-03,89564.50999999050
2020-05-04,57751.609999999400
2020-05-05,83099.53000000120
2020-05-06,63548.54999999700
2020-05-07,63301.49000000950
2020-05-08,90779.92000000180
2020-05-09,69998.03000000120
2020-05-10,53991.20999999340
2020-05-11,45487.23000000420
2020-05-12,38499.04999999700
2020-05-13,64640.26999999580
2020-05-14,86921.01000000540
2020-05-15,68490.34000000360
2020-05-16,90237.86999998990
2020-05-17,69422.12000000480
2020-05-18,80375.84000000360
2020-05-19,62543.87999999520
2020-05-20,104623.75
2020-05-21,119987.26999999600
2020-05-22,120791.71000000800
2020-05-23,98935.78000000120
2020-05-24,264813.92999999200
2020-05-25,105738.15000000600
2020-05-26,107406.93999999800
2020-05-27,100991.43000000700
2020-05-28,87262.05999998750
2020-05-29,85040.66000001130
2020-05-30,71200.50999999050
2020-05-31,85241.17000000180
2020-06-01,99517.93000000720
2020-06-02,84572.64999999110
2020-06-03,97703.02000001070
2020-06-04,142082.78999999200
2020-06-05,99074.70000000300
2020-06-06,91409.3599999994
2020-06-07,70989.26999999580
2020-06-08,59433.29000000660
2020-06-09,81867.78999999170
2020-06-10,94667.76000000540
2020-06-11,126554.51999999600
2020-06-12,71971.6400000006
2020-06-13,117093.82999999800
2020-06-14,83473.71000000830
2020-06-15,114477.46999999900
2020-06-16,107936.09999999400
2020-06-17,68975.95000000300
2020-06-18,138712.34999999400
2020-06-19,113812.26000000500
2020-06-20,50993.57000000780
2020-06-21,68319.53999999170
2020-06-22,70182.07000000780
2020-06-23,123482.71999999900
2020-06-24,74893.06999999290
2020-06-25,81546.18999999760
2020-06-26,59863.28000000120
2020-06-27,43813.939999997600
2020-06-28,73917.29000000660
2020-06-29,77258.06999999290
2020-06-30,138494.12000000500
2020-07-01,132113.6400000010
2020-07-02,108601.57000000800
2020-07-03,70413.02999998630
2020-07-04,83028.94000001250
2020-07-05,66906.12999999520
2020-07-06,76659.93999999760
2020-07-07,65316.140000000600
2020-07-08,97185.42000000180
2020-07-09,102037.81999999300
2020-07-10,94272.97000001370
2020-07-11,166755.90999999600
2020-07-12,143650.43999999800
2020-07-13,105234.31000000200
2020-07-14,109903.75999999000
2020-07-15,90963.43000000720
2020-07-16,83851.15999999640
2020-07-17,80605.37999999520
2020-07-18,68770.24000000950
2020-07-19,116723.1099999990
2020-07-20,105709.45999999300
2020-07-21,104632.70000000300
2020-07-22,139708.76999999600
2020-07-23,117589.96999999900
2020-07-24,124975.46000000800
2020-07-25,151587.67999999200
2020-07-26,115378.93000000700
2020-07-27,116944.70999999300
2020-07-28,109706.59000000400
2020-07-29,167340.0300000010
2020-07-30,152572.04999999700
2020-07-31,83471.35000000890
2020-08-01,91919.95999999340
2020-08-02,185169.35000000900
2020-08-03,137806.86999999000
2020-08-04,436900.01000000500
2020-08-05,139929.45999999300
2020-08-06,120902.73000000400
2020-08-07,125853.70999999300
2020-08-08,143459.26000000500
2020-08-09,148957.15000000600
2020-08-10,87485.06000000240
2020-08-11,100306.26999999600
2020-08-12,81065.37999999520
2020-08-13,128322.45000000300
2020-08-14,160058.98000000400
2020-08-15,158729.01999999600
2020-08-16,142734.81999999300
2020-08-17,89155.66000001130
2020-08-18,170772.87999999500
2020-08-19,107108.12999999500
2020-08-20,124888.24000001000
2020-08-21,120770.89999999100
2020-08-22,133868.29000000700
2020-08-23,193476.95999999300
2020-08-24,120932.57000000800
2020-08-25,120684.32999999800
2020-08-26,133284.37000000500
2020-08-27,151751.43999999800
2020-08-28,254976.94999998800
2020-08-29,152714.5
2020-08-30,147469.43000000700
2020-08-31,160762.73000000400
2020-09-01,62787.239999994600
2020-09-02,70303.82999999820
2020-09-03,141817.1700000020
2020-09-04,142959.0
2020-09-05,84300.98999999460
2020-09-06,170916.2800000010
2020-09-07,155434.2800000010
2020-09-08,114540.1400000010
2020-09-09,140761.29000000700
2020-09-10,136184.54999999700
2020-09-11,215581.90999999600
2020-09-12,189835.18999999800
2020-09-13,258301.1700000020
2020-09-14,256188.0300000010
2020-09-15,478994.07000000800
2020-09-16,195585.78999999200
2020-09-17,179491.6700000020
2020-09-18,407321.15000000600
2020-09-19,298514.3900000010
2020-09-20,429816.6400000010
2020-09-21,215102.3599999990
2020-09-22,567311.0199999960
2020-09-23,481878.73999999500
2020-09-24,700304.0799999980
2020-09-25,791102.0400000070
2020-09-26,664827.5600000020
2020-09-27,646384.3900000010
2020-09-28,1046726.4299999900
2020-09-29,573971.3400000040
2020-09-30,409623.700000003
2020-10-01,390711.1599999960
2020-10-02,340819.0900000040
2020-10-03,450256.70999999300
2020-10-04,401303.3000000120
2020-10-05,377640.5299999860
2020-10-06,374415.7300000040
2020-10-07,395105.4699999990
2020-10-08,407850.8400000040
2020-10-09,422943.700000003
2020-10-10,368308.450000003
2020-10-11,319813.56999999300
2020-10-12,308270.43000000700
2020-10-13,271202.75999999000
2020-10-14,329246.65000000600
2020-10-15,487214.5300000010
2020-10-16,285977.24000001000
2020-10-17,460406.4699999990
2020-10-18,336485.37999999500
2020-10-19,430773.25999999000
2020-10-20,221569.84999999400
2020-10-21,298073.5300000010
2020-10-22,510418.90000000600
2020-10-23,257406.15999999600
2020-10-24,426312.8900000160
2020-10-25,361098.9799999890
2020-10-26,311577.4099999960
2020-10-27,209018.3300000130
2020-10-28,272565.7299999890
2020-10-29,252527.71000000800
2020-10-30,244964.37999999500
2020-10-31,293732.24000001000
2020-11-01,350688.8399999740
2020-11-02,224945.46000000800
2020-11-03,335133.93000000700
2020-11-04,274143.6099999850
2020-11-05,201594.57000002300
2020-11-06,465777.5600000020
2020-11-07,305183.39999997600
2020-11-08,319806.15000000600
2020-11-09,243362.46000000800
2020-11-10,351638.28999999200
2020-11-11,390458.6100000140
2020-11-12,1007941.599999990
2020-11-13,452752.4699999990
2020-11-14,449188.3300000130
2020-11-15,371049.36999997500
2020-11-16,332951.32000002300
2020-11-17,279900.62999999500
2020-11-18,312340.48999998000
2020-11-19,368831.26000002000
2020-11-20,272300.0900000040
2020-11-21,652169.849999994
2020-11-22,352874.3899999860
2020-11-23,308604.3900000160
2020-11-24,207370.18999999800
2020-11-25,214246.31000000200
2020-11-26,217602.9199999870
2020-11-27,345398.6700000170
2020-11-28,348126.0600000020
2020-11-29,455845.4699999990
2020-11-30,263262.5799999830
2020-12-01,166068.87999999500
2020-12-02,484779.1100000140
2020-12-03,226766.05000001200
2020-12-04,467507.12999999500
2020-12-05,341175.9699999990
2020-12-06,384674.67999997700
2020-12-07,239917.5800000130
2020-12-08,306994.18000000700
2020-12-09,191230.18999999800
2020-12-10,216311.90999999600
2020-12-11,696349.3799999950
2020-12-12,288818.8300000130
2020-12-13,394420.98999998000
2020-12-14,258081.3600000140
2020-12-15,190132.25
2020-12-16,228948.81999999300
2020-12-17,251530.73000001900
2020-12-18,290682.9099999960
2020-12-19,318355.5900000040
2020-12-20,540523.5699999930
2020-12-21,349123.0199999810
2020-12-22,549045.2400000100
2020-12-23,280654.5800000130
2020-12-24,364680.8599999850
2020-12-25,365871.2000000180
2020-12-26,353972.6699999870
2020-12-27,389859.75999999000
2020-12-28,240300.0800000130
2020-12-29,236684.09000000400
2020-12-30,356348.62000000500
2020-12-31,257312.0
2021-01-01,452585.1899999980
2021-01-02,265406.7999999820
2021-01-03,327025.26000002000
2021-01-04,367417.9499999880
2021-01-05,615639.8100000020
2021-01-06,974277.2400000100
2021-01-07,483255.34999999400
2021-01-08,568665.5699999930
2021-01-09,529858.900000006
2021-01-10,841808.7299999890
2021-01-11,276607.1899999980
2021-01-12,310688.37000000500
2021-01-13,552773.8799999950
2021-01-14,464287.5
2021-01-15,445646.8000000120
2021-01-16,652634.9499999880
2021-01-17,508599.09999999400
2021-01-18,701149.9600000080
2021-01-19,520160.7300000190
2021-01-20,606636.6599999960
2021-01-21,584710.1099999850
2021-01-22,620712.25
2021-01-23,1501792.8400000000
2021-01-24,1105965.4100000000
2021-01-25,748358.6200000050
2021-01-26,818137.900000006
2021-01-27,1142147.1200000000
2021-01-28,660426.599999994
2021-01-29,1233432.2800000000
2021-01-30,3124219.9799999900
2021-01-31,6758667.289999990
2021-02-01,7919439.800000010
2021-02-02,6882519.440000000
2021-02-03,3416488.720000000
2021-02-04,3729398.6900000000
2021-02-05,2190711.630000000
2021-02-06,2441713.8200000200
2021-02-07,2500930.5900000000
2021-02-08,3903576.0399999900
2021-02-09,2741300.5600000000
2021-02-10,1734152.7999999800
2021-02-11,3616488.5600000000
2021-02-12,1977801.7600000200
2021-02-13,4131747.7899999900
2021-02-14,7768603.380000000
2021-02-15,6242053.710000010
2021-02-16,8464616.039999990
2021-02-17,9976794.98999998
2021-02-18,10060531.530000000
2021-02-19,11724013.870000000
2021-02-20,8327113.909999970
2021-02-21,16492425.470000000
2021-02-22,15636076.330000000
2021-02-23,6448266.130000000
2021-02-24,7931920.480000020
2021-02-25,5702201.040000020
2021-02-26,6472373.659999970
2021-02-27,8888068.370000010
2021-02-28,6987437.769999980
2021-03-01,9816616.24000001
2021-03-02,10995431.110000000
2021-03-03,9479287.73000002
2021-03-04,7166763.709999980
2021-03-05,7815228.880000000
2021-03-06,5402503.420000020
2021-03-07,6774154.060000000
2021-03-08,9961500.649999980
2021-03-09,10962710.570000000
2021-03-10,9248545.139999990
2021-03-11,29071005.330000000
2021-03-12,16235020.630000000
2021-03-13,15713254.23000000
2021-03-14,14708685.329999900
2021-03-15,10565776.900000100
2021-03-16,10242940.209999900
2021-03-17,11910282.670000100
2021-03-18,10637520.800000000
2021-03-19,7880550.049999950
2021-03-20,10242676.03000010
2021-03-21,13331593.790000000
2021-03-22,8233909.440000060
2021-03-23,6726601.48999989
2021-03-24,7126309.560000060
2021-03-25,4737199.889999990
2021-03-26,5719945.75999999
2021-03-27,6351192.340000030
2021-03-28,6295801.9499999300
2021-03-29,7063746.290000080
2021-03-30,7910438.100000020
2021-03-31,6672930.779999970
2021-04-01,6472854.329999920
2021-04-02,5390162.230000020
2021-04-03,5452455.570000050
2021-04-04,4616942.049999950
2021-04-05,6296763.320000050
2021-04-06,4717710.389999990
2021-04-07,4453568.350000020
2021-04-08,12426484.380000000
2021-04-09,11173951.380000000
2021-04-10,7290737.590000030
2021-04-11,24955897.96999990
2021-04-12,7510959.75
2021-04-13,8703528.310000060
2021-04-14,14244108.170000000
2021-04-15,10480329.060000100
2021-04-16,12110190.189999900
2021-04-17,6632808.909999970
2021-04-18,5936459.99000001
2021-04-19,6418742.330000040
2021-04-20,5272342.309999940
2021-04-21,5948912.530000090
2021-04-22,5619110.429999950
2021-04-23,5756777.519999980
2021-04-24,4728659.790000080
2021-04-25,3299519.9900000100
2021-04-26,4905174.00999999
2021-04-27,9793028.779999970
2021-04-28,5785002.00999999
2021-04-29,4477267.689999940
2021-04-30,6530033.180000070
2021-05-01,9765443.24000001
2021-05-02,10404574.069999900
2021-05-03,104667655.51000000
2021-05-04,32519793.130000000
2021-05-05,14130277.27000000
2021-05-06,10867487.610000100
2021-05-07,7808862.899999860
2021-05-08,10800178.01000000
2021-05-09,10000325.340000200
2021-05-10,7434372.99000001
2021-05-11,7643278.619999890
2021-05-12,24487177.430000100
2021-05-13,15182363.210000000
2021-05-14,12172858.399999900
2021-05-15,8146899.900000100
2021-05-16,6710176.619999890
2021-05-17,3864378.370000120
2021-05-18,5132095.700000050
2021-05-19,2546691.230000020
2021-05-20,3073676.2099998000
2021-05-21,3701768.2700002200
2021-05-22,5748646.369999890
2021-05-23,3071092.2200000300
2021-05-24,4612247.970000030
2021-05-25,3631538.589999910
2021-05-26,3811393.4000001000
2021-05-27,6246842.829999920
2021-05-28,5092078.940000060
2021-05-29,4565414.559999940
2021-05-30,4228616.309999940
2021-05-31,4005350.5500001900
2021-06-01,5566865.919999840
2021-06-02,3309010.160000090
2021-06-03,3079168.9700000300
2021-06-04,2965173.1399998700
2021-06-05,2955479.0
2021-06-06,4056225.6800000700
2021-06-07,5716216.640000110
2021-06-08,4492428.609999900
2021-06-09,3321232.2599999900
2021-06-10,4220331.470000030
2021-06-11,9448937.319999930
2021-06-12,2682982.890000110
2021-06-13,2323739.3899998700
2021-06-14,3358600.7200000300
2021-06-15,7569389.920000080
2021-06-16,5487057.970000030
2021-06-17,5549653.869999890
2021-06-18,4951446.680000070
2021-06-19,6919317.75999999
2021-06-20,12455752.210000000
2021-06-21,12236372.76000000
2021-06-22,5420627.50999999
2021-06-23,6333785.039999960
2021-06-24,6804591.849999910
2021-06-25,9986001.900000100
2021-06-26,9206326.99000001
2021-06-27,8733607.720000030
2021-06-28,7995666.359999900
2021-06-29,7299501.980000020
2021-06-30,11319204.120000100
2021-07-01,6678562.849999910
2021-07-02,7182851.230000020
2021-07-03,4454909.779999970
2021-07-04,7891255.319999930
2021-07-05,5999974.940000060
2021-07-06,7110047.269999980
2021-07-07,9546393.400000100
2021-07-08,9967329.75999999
2021-07-09,9557011.129999880
2021-07-10,11045189.5400002
2021-07-11,9533117.909999850
2021-07-12,9530691.720000030
2021-07-13,12049863.790000000
2021-07-14,9306155.410000090
2021-07-15,14941855.119999900
2021-07-16,15332899.580000200
2021-07-17,17738433.450000000
2021-07-18,10295045.899999900
2021-07-19,10798009.050000000
2021-07-20,9740327.580000160
2021-07-21,8818212.349999910
2021-07-22,7696910.660000090
2021-07-23,9053448.909999850
2021-07-24,7389839.279999970
2021-07-25,9406409.830000160
2021-07-26,15800299.470000000
2021-07-27,10838029.179999800
2021-07-28,10061992.060000200
2021-07-29,14864737.51000000
2021-07-30,27761528.46000000
2021-07-31,74251985.17999980
2021-08-01,77997562.11000010
2021-08-02,27482804.409999800
2021-08-03,39551278.85000010
2021-08-04,77628124.01000000
2021-08-05,77777124.30999990
2021-08-06,105481869.26000000
2021-08-07,65874086.52999970
2021-08-08,85565538.27000000
2021-08-09,84108274.44000010
2021-08-10,73195935.71000000
2021-08-11,66445876.98000000
2021-08-12,58899874.55999990
2021-08-13,58699676.150000100
2021-08-14,65185748.299999700
2021-08-15,62468744.75
2021-08-16,51081235.42000010
2021-08-17,40242843.53000020
2021-08-18,43807643.349999900
2021-08-19,32517342.27000000
2021-08-20,77303603.02000000
2021-08-21,107963896.6000000
2021-08-22,100171325.26000000
2021-08-23,243577798.3500000
2021-08-24,194949783.51000000
2021-08-25,152586327.61000000
2021-08-26,136148296.9000000
2021-08-27,208151115.5500000
2021-08-28,331529263.1500000
2021-08-29,388636358.4900000
2021-08-30,227555186.85000000
2021-08-31,156755906.8899990
2021-09-01,151716810.79000000
2021-09-02,145710507.3000000
2021-09-03,129520914.2300010
2021-09-04,102736493.62000000
2021-09-05,88126427.25
2021-09-06,74224403.8199997
2021-09-07,53117241.34000020
2021-09-08,43021094.869999900
2021-09-09,39639391.09000020
2021-09-10,37012162.73999980
2021-09-11,31031222.119999900
2021-09-12,26774908.720000300
2021-09-13,53581360.29000000
2021-09-14,38878181.82999990
2021-09-15,52134085.56000040
2021-09-16,95266071.40999990
2021-09-17,39749686.68999960
2021-09-18,40319139.5
2021-09-19,33714666.619999900
2021-09-20,31031898.60000040
2021-09-21,43142772.97999950
2021-09-22,23994739.159999800
2021-09-23,58828191.40000060
2021-09-24,53815888.22999950
2021-09-25,61387339.60000040
2021-09-26,66909945.01000020
2021-09-27,103487240.19000000
2021-09-28,101119111.13000000
2021-09-29,75645298.73999980
2021-09-30,92777715.80000020
2021-10-01,86740095.3199997
2021-10-02,78695073.26000020
2021-10-03,93535857.8199997
2021-10-04,127708378.92000000
2021-10-05,109951137.04000000
2021-10-06,78856813.86000060
2021-10-07,92399977.90999990
2021-10-08,104263647.71000000
2021-10-09,58408541.559999500
2021-10-10,56340691.78000070
2021-10-11,52108782.880000100
2021-10-12,55210073.5
2021-10-13,66142698.47999950
2021-10-14,48880556.46000000
2021-10-15,60932728.65999990
2021-10-16,47002895.34000020
2021-10-17,52541362.0
2021-10-18,58569395.20000080
2021-10-19,108597429.23000000
2021-10-20,89921018.63999940
2021-10-21,53944977.180000300
2021-10-22,55199155.28000070
2021-10-23,105569370.84999800
2021-10-24,73636771.91000180
2021-10-25,50577442.23999980
2021-10-26,42517029.40999990
2021-10-27,108245193.20999900
2021-10-28,39561841.06000140
2021-10-29,42368644.63999940
2021-10-30,134626679.30999900
2021-10-31,66341039.64999960
2021-11-01,35538771.290000900
2021-11-02,82613309.88999940
2021-11-03,43099329.76000020
2021-11-04,46872651.71000100
2021-11-05,30924636.959999100
2021-11-06,58455993.21999930
2021-11-07,62408291.90999990
2021-11-08,77066977.22000120
2021-11-09,51975076.60000040
2021-11-10,59010338.61999890
2021-11-11,35543166.10000040
2021-11-12,6196719.71999931
